,fluxes,equ,ec-code,kcat_MW,E
ABUTD_reverse_num5,0.0,BSU19310,,91.80113918599231,0.0
PUNP2_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
SDPDS_reverse_num2,0.0,BSU29290,,13929.14566745584,0.0
SDPDS_reverse_num3,0.0,BSU39470,,15165.134196411696,0.0
PUNP6_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
ECOAH1_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH1_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH1_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
R03050_reverse_num2,0.04911506789808002,BSU36010,,7025.455892695223,6.991015052723884e-06
UPP3S_1_reverse_num2,0.0,BSU03280,,307.41647765797495,0.0
UPP3S_1_reverse_num3,0.0,BSU12230,,555.031057909105,0.0
UPP3MT_reverse_num2,0.0,BSU15610,,580.7381934312107,0.0
TMPPP_reverse_num2,0.0,BSU11660,,78427.32718962387,0.0
TMPPP_reverse_num3,0.0,BSU08790,,54547.964195246335,0.0
BTS_reverse_num2,0.0,BSU31370,,,
ACACT4r_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT4r_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
ACACT6p_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT6p_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
ACACT7p_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT7p_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
IMACTD_reverse_num2,0.0,BSU37960,,97.60426499539793,0.0
IMACTD_reverse_num3,0.0,BSU39860,,99.78467458132498,0.0
IMACTD_reverse_num4,0.0,BSU38830,,93.64554241718315,0.0
IMACTD_reverse_num5,0.0,BSU19310,,91.80113918599231,0.0
AMAA_reverse_num2,0.0,BSU25710,,22532.370269367606,0.0
AMAA_reverse_num3,0.0,BSU12460,,18345.775671343992,0.0
AMAA_reverse_num4,0.0,BSU12810,,19467.137373590318,0.0
AMAA_reverse_num5,0.0,BSU17410,,22885.157337398687,0.0
AMAA_reverse_num6,0.0,BSU25900,,20737.68237271837,0.0
AMAA_reverse_num7,0.0,BSU02600,,37736.70084292464,0.0
AMAA_reverse_num8,0.0,BSU13820,,26460.084823806847,0.0
AMAA_reverse_num9,0.0,BSU22930,,18271.215784869622,0.0
AMAA_reverse_num10,0.0,BSU21410,,15676.713697830684,0.0
AMAA_reverse_num11,0.0,BSU27580,,11193.478864250052,0.0
AMAA_reverse_num12,0.0,BSU35620,,11805.026692200809,0.0
AMAA_reverse_num13,0.0,BSU24190,,27972.32995667695,0.0
AMAA_reverse_num14,0.0,BSU31120,,19474.143584378948,0.0
ECOAH5_1_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH5_1_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH5_1_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
ECOAH9m_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH9m_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH12m_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH12m_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH12m_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
PHCDm_reverse_num2,0.0,BSU03210,,382.7050565108757,0.0
3OAR40_1_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR40_1_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
3OAR100_1_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR100_1_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
3OAR80_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR80_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
3OAR160_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR160_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
3OAR140_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR140_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
ECOAH7p_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH7p_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH7p_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
ECOAH6_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH6_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH6_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
ACACT5r_1_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT5r_1_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
ECOAH4_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH4_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH4_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
ECOAH3_1_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH3_1_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH3_1_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
ACACT3r_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT3r_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
ECOAH2_reverse_num2,0.0,BSU17160,,136102.74328373,0.0
ECOAH2_reverse_num3,0.0,BSU09880,,144978.69262261086,0.0
ECOAH2_reverse_num4,0.0,BSU17170,,143492.46435316323,0.0
CYSS_trdrd_reverse_num2,0.0,BSU29970,,14121.686418370877,0.0
3OAR60_1_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR60_1_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
3OAR120_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
3OAR120_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
4HGLSD_reverse_num2,0.0,BSU03210,,382.7050565108757,0.0
R05052_reverse_num2,0.0,BSU22370,,971.2796641603155,0.0
CPPPGO2_reverse_num2,0.0,BSU09840,,14081.859075189317,0.0
DHPTDNR_reverse_num2,0.0,BSU05660,,13861.04786397318,0.0
DHPTDNR_reverse_num3,0.0,BSU05480,,6871.890412832146,0.0
DHPTDNR_reverse_num4,0.0,BSU19550,,14493.465367348192,0.0
PUNP8_reverse_num2,0.0,BSU23490,,327539.2228476859,0.0
r0390_reverse_num2,0.0,BSU34560,,438879.6969098767,0.0
URAt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
URAt2_reverse_num3,0.0,BSU06370,,448908.43772797065,0.0
URAt2_reverse_num4,0.0,BSU29990,,456533.0645236093,0.0
CYTDt2_reverse_num2,0.0,BSU39020,,474291.10478110134,0.0
CYTDt2_reverse_num3,0.0,BSU39410,,487948.78068091045,0.0
URIt2_reverse_num2,0.0,BSU39020,,474291.10478110134,0.0
URIt2_reverse_num3,0.0,BSU39410,,487948.78068091045,0.0
THMDt2_reverse_num2,0.0,BSU39020,,474291.10478110134,0.0
THMDt2_reverse_num3,0.0,BSU39410,,487948.78068091045,0.0
GUAt2r_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
GSNt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
DCYTt2_reverse_num2,0.0,BSU39020,,474291.10478110134,0.0
DCYTt2_reverse_num3,0.0,BSU32180,,490389.1107587801,0.0
Ktex_reverse_num2,0.0,BSU07940,,643840.7462758187,0.0
LEUt2r_reverse_num2,0.0,BSU29600,,444887.56024911616,0.0
ILEt2r_reverse_num2,0.0,BSU29600,,444887.56024911616,0.0
rxn05294_reverse_num2,0.0,BSU00010 and BSU28990 and BSU40440 and BSU22350 and BSU29230 and BSU25210 and BSU28980 and BSU00020 and BSU00190 and BSU25560 and BSU00310 and BSU06620 and BSU06610 and BSU16580 and BSU15710 and BSU40900 and BSU00070 and BSU00060 and BSU22790 and BSU18100 and BSU18090 and BSU15940 and BSU16120 and BSU23220 and BSU23210 and BSU06060 and BSU13400,,31.238847633142786,0.0
GLUt2r_reverse_num2,0.0,BSU02340,,464770.6647125985,0.0
INSt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
DADNt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
ADNt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
rxn05360_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05360_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05364_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05364_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05368_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05368_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05372_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05372_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05376_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05376_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05380_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05380_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05385_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05385_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05389_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05389_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05393_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05393_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05397_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05397_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05401_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05401_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05405_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05405_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05410_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05410_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05414_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05414_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05418_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05418_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05422_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05422_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05426_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05426_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05430_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05430_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
rxn05461_reverse_num2,0.0,BSU16870,,16528.204584408075,0.0
rxn05461_reverse_num3,0.0,BSU29420,,15090.675231273644,0.0
GLYCLTt2r_reverse_num2,0.0,BSU03060,,359970.1299521757,0.0
AKGt2r_reverse_num2,0.0,BSU07570,,403166.778866074,0.0
AKGt2r_reverse_num3,0.0,BSU27760,,433773.70826870546,0.0
DALAt2r_reverse_num2,0.0,BSU07750,,409466.1839410932,0.0
DALAt2r_reverse_num3,0.0,BSU27090,,406441.5082103793,0.0
ASO3t_reverse_num2,0.0,BSU36030,,418518.16160793393,0.0
ASO3t_reverse_num3,0.0,BSU05340,,438185.44191883295,0.0
CSNt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
FORt2_reverse_num2,0.0,BSU38060,,728574.7506372445,0.0
GLCNt2r_reverse_num2,0.0,BSU40070,,444445.9253401978,0.0
GLCt2_reverse_num2,0.0,BSU03920,,671225.6630910891,0.0
GLYt2r_reverse_num2,0.0,BSU27090,,406441.5082103793,0.0
INSTt2_reverse_num2,0.0,BSU06230,,401597.33224838716,0.0
INSTt2_reverse_num3,0.0,BSU39810,,413554.0438633187,0.0
L_LACt2r_reverse_num2,0.0,BSU34190,,346972.8555619369,0.0
MAL_Dt2_reverse_num2,0.0,BSU07570,,403166.778866074,0.0
MALt2r_reverse_num2,0.0,BSU07570,,403166.778866074,0.0
NO2t2r_reverse_num2,0.0,BSU03330,,485476.957096405,0.0
NO3t2_reverse_num2,0.0,BSU37320,,483057.2687350622,0.0
URATEtm_reverse_num2,0.0,BSU32440,,462215.6381470997,0.0
DSERt2_reverse_num2,0.0,BSU27090,,406441.5082103793,0.0
SO4t2_reverse_num2,0.0,BSU01580,,405201.2807394217,0.0
SO4t2_reverse_num3,0.0,BSU34660,,361057.8143014937,0.0
VALt2r_reverse_num2,0.0,BSU29600,,444887.56024911616,0.0
XTSNt2_reverse_num2,0.0,BSU36470,,384119.3565586988,0.0
GLXO1_reverse_num2,0.0,BSU38830,,93.64554241718315,0.0
GLXO1_reverse_num3,0.0,BSU39860,,99.78467458132498,0.0
GLXO1_reverse_num4,0.0,BSU07350,,92.7674482729905,0.0
GLXO1_reverse_num5,0.0,BSU37960,,97.60426499539793,0.0
ALDD31_reverse_num2,0.0,BSU38830,,93.64554241718315,0.0
ALDD31_reverse_num3,0.0,BSU39860,,99.78467458132498,0.0
ALDD31_reverse_num4,0.0,BSU07350,,92.7674482729905,0.0
ALDD31_reverse_num5,0.0,BSU37960,,97.60426499539793,0.0
MLTG1_reverse_num2,0.0,BSU02840,,440648.60274779174,0.0
NADH4_reverse_num2,0.0,BSU32100,,1116.5566911056167,0.0
NADH4_reverse_num3,0.0,BSU32200,,1266.7832524591329,0.0
ASR_reverse_num2,0.0,BSU24770,,50.24324390649368,0.0
ASR_reverse_num3,0.0,BSU25780,,47.81651455708203,0.0
ASR_reverse_num4,0.0,BSU32810,,53.614759465393114,0.0
GPDDA4_reverse_num2,0.0,BSU09620,,267.8885775305276,0.0
GPDDA4_reverse_num3,0.0,BSU24180,,271.42017627000956,0.0
HEMEOS_reverse_num2,0.0,BSU14880,,,
BG_MADG_reverse_num2,0.0,BSU03410,,202.39654888058652,0.0
BG_MBDG_reverse_num2,0.0,BSU03410,,202.39654888058652,0.0
LAAF_reverse_num2,0.0,BSU28510,,1299.2681784997799,0.0
rxn10197_reverse_num2,0.0,BSU35690,,390147.9466588581,0.0
rxn10199_reverse_num2,0.0,BSU16950,,12572.664793843027,0.0
rxn10334_reverse_num2,0.0,BSU37240,,,
rxn10335_reverse_num2,0.0,BSU37240,,,
rxn10336_reverse_num2,0.0,BSU37240,,,
rxn10337_reverse_num2,0.0,BSU37240,,,
rxn10338_reverse_num2,0.0,BSU37240,,,
rxn10339_reverse_num2,0.0,BSU37240,,,
rxn10340_reverse_num2,0.0,BSU37240,,,
rxn10341_reverse_num2,0.0,BSU37240,,,
rxn10342_reverse_num2,0.0,BSU37240,,,
T00006_reverse_num2,0.0,BSU33530,,516938.89014459826,0.0
DM_thymd_c,2.24137329530997,,,,
