id,fluxes,equ,ec-code,kcat_MW,E
rxn05367_num1,0.042969592,6moACP_c + h_c + malACP_c --> 8m3odACP_c + ACP_c + co2_c,2.3.1.41,25517.30459,1.68E-06
rxn05368_num1,0,8m3odACP_c + h_c + nadph_c --> 8m3hdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05369,0.042969592,8m3hdACP_c --> 8mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05370,0.042969592,8mtd2eACP_c + h_c + nadph_c --> 8mdACP_c + nadp_c,1.3.1.10,3571.566104,1.20E-05
rxn05371_num1,0.042969592,8mdACP_c + h_c + malACP_c --> ACP_c + co2_c + cpd11508_c,2.3.1.41,25517.30459,1.68E-06
rxn05372_num1,0,cpd11508_c + h_c + nadph_c --> 3hoddecACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05373,0.042969592,3hoddecACP_c --> 10mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05374,0.042969592,10mtd2eACP_c + h_c + nadph_c --> 10mdACP_c + nadp_c,1.3.1.10,3571.566104,1.20E-05
rxn05375_num1,0.042969592,10mdACP_c + h_c + malACP_c --> 123oxtACP_c + ACP_c + co2_c,2.3.1.41,25517.30459,1.68E-06
rxn05376_num1,0,123oxtACP_c + h_c + nadph_c --> 12m3htdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05377,0.042969592,12m3htdACP_c --> 12methtetdec2_c + h2o_c,4.2.1.-,,
rxn05378,0.042969592,12methtetdec2_c + h_c + nadph_c --> cpd11515_c + nadp_c,1.3.1.10,3571.566104,1.20E-05
rxn05379_num1,0.014595791,cpd11515_c + h_c + malACP_c --> 14m3ohdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.001844639
rxn05380_num1,0,14m3ohdACP_c + h_c + nadph_c --> 14m3hdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05381,0.014595791,14m3hdACP_c --> 14mthdeACP_c + h2o_c,4.2.1.-,,
rxn05382,0.014595791,14mthdeACP_c + h_c + nadph_c --> 14mhdACP_c + nadp_c,1.3.1.10,3571.566104,4.09E-06
rxn05383,0.022952437,ACP_c + ivcoa_c --> coa_c + isovACP_c,2.3.1.39,690.4532047,3.32E-05
rxn05384_num1,0.022952437,h_c + isovACP_c + malACP_c --> 5m3hhACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.002900764
rxn05385_num1,0,5m3hhACP_c + h_c + nadph_c --> 5m3hACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05386,0.022952437,5m3hACP_c --> 5mhACP_c + h2o_c,4.2.1.-,,
rxn05387,0.022952437,5mhACP_c + h_c + nadph_c --> 3mehacp_c + nadp_c,1.3.1.10,3571.566104,6.43E-06
rxn05388_num1,0.022952437,3mehacp_c + h_c + malACP_c --> 7me3oxoacp_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.002900764
rxn05389_num1,0,7me3oxoacp_c + h_c + nadph_c --> 7m3hoACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05390,0.022952437,7m3hoACP_c --> 7mto2eACP_c + h2o_c,4.2.1.-,,
rxn05391,0.022952437,7mto2eACP_c + h_c + nadph_c --> 7moACP_c + nadp_c,1.3.1.10,3571.566104,6.43E-06
rxn05392_num1,0.022952437,7moACP_c + h_c + malACP_c --> 9m3odACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.002900764
rxn05393_num1,0,9m3odACP_c + h_c + nadph_c --> 9m3hdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05394,0.022952437,9m3hdACP_c --> 9mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05395,0.022952437,9mtd2eACP_c + h_c + nadph_c --> 9mdACP_c + nadp_c,1.3.1.10,3571.566104,6.43E-06
rxn05396_num1,0.022952437,9mdACP_c + h_c + malACP_c --> 11m3odACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.002900764
rxn05397_num1,0,11m3odACP_c + h_c + nadph_c --> 11m3hdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05398,0.022952437,11m3hdACP_c --> 11mtdeACP_c + h2o_c,4.2.1.-,,
rxn05399,0.022952437,11mtdeACP_c + h_c + nadph_c --> 11mdACP_c + nadp_c,1.3.1.10,3571.566104,6.43E-06
rxn05400_num1,0.022952437,11mdACP_c + h_c + malACP_c --> 13m3otdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.002900764
rxn05401_num1,0,13m3otdACP_c + h_c + nadph_c --> 13m3htdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05402,0.022952437,13m3htdACP_c --> 13mttd2eACP_c + h2o_c,4.2.1.-,,
rxn05403,0.022952437,13mttd2eACP_c + h_c + nadph_c --> 13mtdACP_c + nadp_c,1.3.1.10,3571.566104,6.43E-06
rxn05404_num1,0.006209728,13mtdACP_c + h_c + malACP_c --> 15m3ohdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000784795
rxn05405_num1,0,15m3ohdACP_c + h_c + nadph_c --> 15m3hdACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05406,0.006209728,15m3hdACP_c --> 15methexeACP_c + h2o_c,4.2.1.-,,
rxn05407,0.006209728,15methexeACP_c + h_c + nadph_c --> 15mhdACP_c + nadp_c,1.3.1.10,3571.566104,1.74E-06
rxn05408,0.004912203,ACP_c + ibcoa_c --> coa_c + isobutACP_c,2.3.1.39,690.4532047,7.11E-06
rxn05409_num1,0.004912203,h_c + isobutACP_c + malACP_c --> 4m3opACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000620812
rxn05410_num1,0,4m3opACP_c + h_c + nadph_c --> 4m3hpAPC_c + nadp_c,1.1.1.100,16062.14764,0
rxn05411,0.004912203,4m3hpAPC_c --> 4mtpACP_c + h2o_c,4.2.1.-,,
rxn05412,0.004912203,4mtpACP_c + h_c + nadph_c --> 4mpACP_c + nadp_c,1.3.1.10,3571.566104,1.38E-06
rxn05413_num1,0.004912203,4mpACP_c + h_c + malACP_c --> 6m3ohACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000620812
rxn05414_num1,0,6m3ohACP_c + h_c + nadph_c --> 6m3hhACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05415,0.004912203,6m3hhACP_c --> 6mth2eACP_c + h2o_c,4.2.1.-,,
rxn05416,0.004912203,6mth2eACP_c + h_c + nadph_c --> 6mhACP_c + nadp_c,1.3.1.10,3571.566104,1.38E-06
rxn05417_num1,0.004912203,6mhACP_c + h_c + malACP_c --> 8m3oxACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000620812
rxn05418_num1,0,8m3oxACP_c + h_c + nadph_c --> 8m3hnACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05419,0.004912203,8m3hnACP_c --> 8mtn2eACP_c + h2o_c,4.2.1.-,,
rxn05420,0.004912203,8mtn2eACP_c + h_c + nadph_c --> 8mcACP_c + nadp_c,1.3.1.10,3571.566104,1.38E-06
rxn05421_num1,0.004912203,8mcACP_c + h_c + malACP_c --> 10m3ouACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000620812
rxn05422_num1,0,10m3ouACP_c + h_c + nadph_c --> 10m3uACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05423,0.004912203,10m3uACP_c --> 10mtu2eACP_c + h2o_c,4.2.1.-,,
rxn05424,0.004912203,10mtu2eACP_c + h_c + nadph_c --> 10muACP_c + nadp_c,1.3.1.10,3571.566104,1.38E-06
rxn05425_num1,0.004912203,10muACP_c + h_c + malACP_c --> 12m3otACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000620812
rxn05426_num1,0,12m3otACP_c + h_c + nadph_c --> 12mdhtACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05427,0.004912203,12mdhtACP_c --> 12mtt2eACP_c + h2o_c,4.2.1.-,,
rxn05428,0.004912203,12mtt2eACP_c + h_c + nadph_c --> 12mtACP_c + nadp_c,1.3.1.10,3571.566104,1.38E-06
rxn05429_num1,0.003928488,12mtACP_c + h_c + malACP_c --> 14m3opACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000496488
rxn05430_num1,0,14m3opACP_c + h_c + nadph_c --> 14m3hpACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05431,0.003928488,14m3hpACP_c --> 14mtp2eACP_c + h2o_c,4.2.1.-,,
rxn05432,0.003928488,14mtp2eACP_c + h_c + nadph_c --> 14mpACP_c + nadp_c,1.3.1.10,3571.566104,1.10E-06
rxn05433_num1,0,4methex2eACP_c + h_c + nadh_c --> 4methexACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05434_num1,0,6mto2eACP_c + h_c + nadh_c --> 6moACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05435_num1,0,8mtd2eACP_c + h_c + nadh_c --> 8mdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05436_num1,0,10mtd2eACP_c + h_c + nadh_c --> 10mdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05437_num1,0,12methtetdec2_c + h_c + nadh_c --> cpd11515_c + nad_c,1.3.1.9,2006.881409,0
rxn05438_num1,0,14mthdeACP_c + h_c + nadh_c --> 14mhdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05439_num1,0,5mhACP_c + h_c + nadh_c --> 3mehacp_c + nad_c,1.3.1.9,2006.881409,0
rxn05440_num1,0,7mto2eACP_c + h_c + nadh_c --> 7moACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05441_num1,0,9mtd2eACP_c + h_c + nadh_c --> 9mdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05442_num1,0,11mtdeACP_c + h_c + nadh_c --> 11mdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05443_num1,0,13mttd2eACP_c + h_c + nadh_c --> 13mtdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05444_num1,0,15methexeACP_c + h_c + nadh_c --> 15mhdACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05445_num1,0,4mtpACP_c + h_c + nadh_c --> 4mpACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05446_num1,0,6mth2eACP_c + h_c + nadh_c --> 6mhACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05447_num1,0,8mtn2eACP_c + h_c + nadh_c --> 8mcACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05448_num1,0,10mtu2eACP_c + h_c + nadh_c --> 10muACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05449_num1,0,12mtt2eACP_c + h_c + nadh_c --> 12mtACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05450_num1,0,14mtp2eACP_c + h_c + nadh_c --> 14mpACP_c + nad_c,1.3.1.9,2006.881409,0
rxn05451,0.0283738,coa_c + cpd11515_c --> ACP_c + fa4coa_c,2.3.1.39,690.4532047,4.11E-05
rxn05452,0.014595791,14mhdACP_c + coa_c --> ACP_c + fa12coa_c,2.3.1.39,690.4532047,2.11E-05
rxn05453,0.016742708,13mtdACP_c + coa_c --> ACP_c + fa3coa_c,2.3.1.39,690.4532047,2.42E-05
rxn05454,0.006209728,15mhdACP_c + coa_c --> ACP_c + fa11coa_c,2.3.1.39,690.4532047,8.99E-06
rxn05455,0.000983715,12mtACP_c + coa_c --> ACP_c + fa1coa_c,2.3.1.39,690.4532047,1.42E-06
rxn05456,0.003928488,14mpACP_c + coa_c --> ACP_c + fa6coa_c,2.3.1.39,690.4532047,5.69E-06
FAS1_6_c,0,coa_c + tetacp_c --> ACP_c + tdcoa_c,2.3.1.39,690.4532047,0
FAS1_7_c,0,coa_c + hedACP_c --> ACP_c + pmtcoa_c,2.3.1.39,690.4532047,0
rxn05459,0.002882517,coa_c + octACP_c --> ACP_c + strcoa_c,2.3.1.39,690.4532047,4.17E-06
rxn05460_num1,0.002882517,h_c + hedACP_c + malACP_c --> 3oodACP_c + ACP_c + co2_c,2.3.1.41,7.912547652,0.000364297
rxn05461_num1,0,3oodACP_c + h_c + nadph_c --> 3hodACP_c + nadp_c,1.1.1.100,16062.14764,0
rxn05462,0.002882517,3hodACP_c --> h2o_c + to2eACP_c,4.2.1.-,,
rxn05463,0.002882517,h_c + nadph_c + to2eACP_c --> nadp_c + octACP_c,1.3.1.10,3571.566104,8.07E-07
rxn05464_num1,0,h_c + nadh_c + to2eACP_c --> nad_c + octACP_c,1.3.1.9,2006.881409,0
NH4t,3.168388301,nh4_e --> nh4_c,,465642.8208,6.80E-06
CO2t,0,co2_e --> co2_c,,,
O2t,14.94685266,o2_e --> o2_c,,,
PYRt2,0,h_e + pyr_e --> h_c + pyr_c,,,
GLYCLTt2r_num1,0,glyclt_e + h_e --> glyclt_c + h_c,,332961.1586,0
GMPt6,0,gmp_e + h_e --> gmp_c + h_c,,,
2HXMPt6,0,2hymeph_e + h_e --> 2hymeph_c + h_c,,,
2PGLYCt6,0,2pglyc_e + h_e --> 2pglyc_c + h_c,,,
2PGt6,0,2pg_e + h_e --> 2pg_c + h_c,,,
3AMBAt2,0,3amba_e + h_e --> 3amba_c + h_c,,389516.9941,0
3AMPt6,0,3amp_p_e + h_e --> 3amp_p_c + h_c,,,
3CMPt6,0,3cmp_p_e + h_e --> 3cmp_p_c + h_c,,,
3GMPt6,0,3gmp_e + h_e --> 3gmp_c + h_c,,,
3PGt6,0,3pg_e + h_e --> 3pg_c + h_c,,,
3UMPt6,0,3ump_p_e + h_e --> 3ump_p_c + h_c,,,
5MTRtpp,0,5mtr_e + h_e --> 5mtr_c + h_c,,,
6PGCt6,0,6pgc_e + h_e --> 6pgc_c + h_c,,,
ABTt,0,abt__L_e --> abt__L_c,,,
ACACt2,0,acac_e + h_e --> acac_c + h_c,,,
ACGApts,0,acgam_e + pep_c --> acgam6p_c + pyr_c,2.7.3.9,995.7816158,0
ACMANAt2,0,acmana_e + h_e --> acmana_c + h_c,,,
ACNAMt2,0,acnam_e + h_e --> acnam_c + h_c,,,
ACt2r,0,ac_e + h_e --> ac_c + h_c,,,
ADEt2,0,ade_e + h_e --> ade_c + h_c,,,
AKGt2r_num1,0,akg_e + h_e --> akg_c + h_c,,438513.9017,0
DALAt2r_num1,0,ala__D_e + h_e --> ala__D_c + h_c,,391779.7645,0
BALAt2r,0,ala_B_e + h_e --> ala_B_c + h_c,,391779.7645,0
AMPt6,0,amp_e + h_e --> amp_c + h_c,,,
ANTIMt1,0,sbo3_c --> sbo3_e,,,
ARAB_Dt,0,arab__D_e --> arab__D_c,,,
ARBt2r,0,arab__L_e + h_e --> arab__L_c + h_c,,394719.9839,0
ARBTptspp,0,arbt_e + pep_c --> arbt6p_c + pyr_c,2.7.1.69,,
ARGPt6,0,argp_e + h_e --> argp_c + h_c,,,
ARSENBabc,0,arsbet_e + atp_c + h2o_c --> adp_c + arsbet_c + h_c + pi_c,3.6.3.32,,
ARSENBt2,0,arsbet_e + h_e --> arsbet_c + h_c,,354552.9404,0
aso4t_num1,0,aso4_c --> aso4_e,,519382.0446,0
ASO3t_num1,0,aso3_c --> aso3_e,,519382.0446,0
ASNt2r,0,asn__L_e + h_e --> asn__L_c + h_c,,,
BTDt6-RR,0,23btdl_e + h_e --> 23btdl_c + h_c,,,
BUTSabc,0,atp_c + butso3_e + h2o_c --> adp_c + butso3_c + h_c + pi_c,,209192.8889,0
CA2abc1pp,0,atp_c + ca2_c + h2o_c --> adp_c + ca2_e + h_c + pi_c,,204519.8793,0
CAt4,0,ca2_c + h_e --> ca2_e + h_c,,530317.8996,0
CBL2abc,0,atp_c + cbl2_e + h2o_c --> adp_c + cbl2_c + h_c + pi_c,3.5.1.90,,
CD2abc_num1,0,atp_c + cd2_c + h2o_c --> adp_c + cd2_e + h_c + pi_c,3.6.3.5,15751.51881,0
CD2t4pp,0,cd2_c + h_e + k_e --> cd2_e + h_c + k_c,,582457.4547,0
CELBpts_num1,0,cellb_e + pep_c --> 6pgg_c + pyr_c,2.7.1.69,,
CHORt2,0,chor_e + h_e --> chor_c + h_c,,,
CMPt6,0,cmp_e + h_e --> cmp_c + h_c,,,
CRO4t3pp_num1,0,cro4_e + h_c --> cro4_c + h_e,,946898.8706,0
CSNt2_num1,0,csn_e + h_e --> csn_c + h_c,,393892.1898,0
Cut1_num1,0,atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,3.6.3.4,,
CYSGLYt2ir,0,cgly_e + h_e --> cgly_c + h_c,,,
DEXTRINt2,0,dextrin_e + h_e --> dextrin_c + h_c,,,
DHAt,0,dha_e --> dha_c,,,
DIPEPabc1,0,ala_L_asp__L_e + atp_c + h2o_c --> adp_c + ala_L_asp__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc10,0,atp_c + gly_glu__L_e + h2o_c --> adp_c + gly_glu__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc11,0,atp_c + gly_met__L_e + h2o_c --> adp_c + gly_met__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc12,0,atp_c + h2o_c + met_L_ala__L_e --> adp_c + h_c + met_L_ala__L_c + pi_c,,118189.8382,0
DIPEPabc13,0,atp_c + cpd11589_e + h2o_c --> adp_c + cpd11589_c + h_c + pi_c,,118189.8382,0
DIPEPabc14,0,atp_c + gly_pro__L_e + h2o_c --> adp_c + gly_pro__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc15,0,atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c,,118189.8382,0
DIPEPabc2,0,ala_L_gln__L_e + atp_c + h2o_c --> adp_c + ala_L_gln__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc3,0,ala_L_glu__L_e + atp_c + h2o_c --> adp_c + ala_L_glu__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc4,0,L_alagly_e + atp_c + h2o_c --> L_alagly_c + adp_c + h_c + pi_c,,118189.8382,0
DIPEPabc5,0,ala_his_e + atp_c + h2o_c --> adp_c + ala_his_c + h_c + pi_c,,118189.8382,0
DIPEPabc6,0,ala_L_leu__L_e + atp_c + h2o_c --> adp_c + ala_L_leu__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc7,0,ala_L_Thr__L_e + atp_c + h2o_c --> adp_c + ala_L_Thr__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc8,0,atp_c + gly_asn__L_e + h2o_c --> adp_c + gly_asn__L_c + h_c + pi_c,,118189.8382,0
DIPEPabc9,0,atp_c + gly_gln__L_e + h2o_c --> adp_c + gly_gln__L_c + h_c + pi_c,,118189.8382,0
DJENKabc,0,atp_c + djenk_e + h2o_c --> adp_c + djenk_c + h_c + pi_c,,,
DRIBabc,0,atp_c + drib_e + h2o_c --> adp_c + drib_c + h_c + pi_c,,147642.2553,0
ECTOINEabc,0,atp_c + ectoine_e + h2o_c --> adp_c + ectoine_c + h_c + pi_c,,159309.8181,0
ETHAt6,0,etha_e + h_e --> etha_c + h_c,,517984.7816,0
ETHSO3abcpp,0,atp_c + ethso3_e + h2o_c --> adp_c + ethso3_c + h_c + pi_c,,209192.8889,0
ETOHt3,0,etoh_c + h_e --> etoh_e + h_c,,,
F6Pt6_i2,0,f6p_B_e + 2.0 pi_c --> f6p_B_c + 2.0 pi_e,,,
FE2abc_num1,0,atp_c + fe2_e + h2o_c --> adp_c + fe2_c + h_c + pi_c,,185799.9881,0
FEDCabc_num1,0,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,,185282.6072,0
FERXAabc,0,atp_c + feoxam_e + h2o_c --> adp_c + feoxam_c + h_c + pi_c,,98915.29997,0
FORt2_num1,0,for_e + h_e --> for_c + h_c,,698475.914,0
FRUptspp_num1,0,fru_e + pep_c --> f1p_c + pyr_c,2.7.1.69,,
FUMt2r,0,fum_e + h_e --> fum_c + h_c,,37989.44996,0
G1Pt6_2,0,g1p_e + 2.0 pi_c --> g1p_c + 2.0 pi_e,,,
G6Pt6_2,0,g6p_A_e + 2.0 pi_c --> g6p_A_c + 2.0 pi_e,,,
ABUTt2r,0,4abut_e + h_e --> 4abut_c + h_c,,389516.9941,0
GALCTt2r,0,galctr__D_e + h_e --> galctr__D_c + h_c,,404077.6847,0
GALt2,0,gal_e + h_e --> gal_c + h_c,,394719.9839,0
GALTpts,0,galt_e + pep_c --> galt1p_c + pyr_c,,,
GAM6Pt,0,gam6p_e --> gam6p_c,,,
GAMpts,0,gam_e + pep_c --> gam6p_c + pyr_c,2.7.1.69,,
GBBTNabc,0,4tmeabutn_e + atp_c + h2o_c --> 4tmeabutn_c + adp_c + h_c + pi_c,3.6.3.32,,
GLCNt2r_num1,0,glcn_e + h_e --> glcn_c + h_c,,425102.1986,0
GLCRt2r,0,glcr_e + h_e --> glcr_c + h_c,,404077.6847,0
GLCt2_num1,0,glc__D_e + h_e --> glc__D_c + h_c,,443070.4941,0
GLCURt2r,0,glcur_e + h_e --> glcur_c + h_c,,439125.3929,0
GLXt2,0,glx_e + h_e --> glx_c + h_c,,,
GLY3Pt2,0,glyc3p_e + h_e --> glyc3p_c + h_c,,399551.1129,0
GLYBt2,0,glyb_e + h_e --> glyb_c + h_c,,354552.9404,0
GLYCOGENt,0,glycogen_e --> glycogen_c,,,
GLYCt,0,glyc_c --> glyc_e,,692481.002,0
GLYt2r_num1,0,gly_e + h_e --> gly_c + h_c,,391779.7645,0
HEXSabc,0,atp_c + h2o_c + hexs_e --> adp_c + h_c + hexs_c + pi_c,,209192.8889,0
INSTt2_num1,0,h_e + inost_e --> h_c + inost_c,,424601.3793,0
ISTNTabc,0,atp_c + h2o_c + isetac_e --> adp_c + h_c + isetac_c + pi_c,,209192.8889,0
Kt2r_num1,0,h_e + k_e --> h_c + k_c,,269724.9228,0
LANTHabc,0,atp_c + h2o_c + lanth_e --> adp_c + h_c + lanth_c + pi_c,,,
LCTSabc_num1,0,atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,,99806.02341,0
LCYSTabcpp,0,Lcyst_e + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,,209192.8889,0
LIPTabc,0,atp_c + h2o_c + lipoate_e --> adp_c + h_c + lipoate_c + pi_c,,,
L_LACt2r_num1,0,h_e + lac__L_e --> h_c + lac__L_c,,345433.568,0
MAL_Dt2_num1,0,h_e + mal__D_e --> h_c + mal__D_c,,386885.8201,0
MALt2r_num1,0,h_e + mal__L_e --> h_c + mal__L_c,,411637.9475,0
MALTpts,0,malt_e + pep_c --> malt6p_c + pyr_c,2.7.3.9,923.3858184,0
MALTTRabc,0,atp_c + h2o_c + malttr_e --> adp_c + h_c + malttr_c + pi_c,,,
MAN1Pt6,0,h_e + man1p_e --> h_c + man1p_c,,,
MANpts,0,man_e + pep_c --> man6p_c + pyr_c,,140829.0478,0
MANt2,0,h_e + man_e --> h_c + man_c,,443070.4941,0
MELIBt2,0,h_e + melib_e --> h_c + melib_c,,394645.6943,0
MGt5_num1,0,mg2_e --> mg2_c,,391356.7201,0
MNLpts,0,mnl_e + pep_c --> mnl1p_c + pyr_c,2.7.3.9,982.7323819,0
MNt2,0,h_e + mn2_e --> h_c + mn2_c,,435549.5362,0
MOBDabc,0,atp_c + h2o_c + mobd_e --> adp_c + h_c + mobd_c + pi_c,,229003.2795,0
MOPSabc,0,atp_c + h2o_c + mops_e --> adp_c + h_c + mops_c + pi_c,,209192.8889,0
MSO3abc,0,atp_c + h2o_c + mso3_e --> adp_c + h_c + mso3_c + pi_c,,209192.8889,0
NA1ATPasem,0,atp_c + h2o_c + na1_c --> adp_c + h_c + na1_e + pi_c,,281563.7176,0
NO2t2r_num1,0,h_e + no2_e --> h_c + no2_c,,699152.9429,0
NO2t3,0,h_e + no2_c --> h_c + no2_e,,463550.1172,0
NO3t2_num1,0,h_e + no3_e --> h_c + no3_c,,465872.092,0
ORNt2r,0,h_e + orn_e --> h_c + orn_c,,395921.2709,0
PALAt2,0,h_e + pala_e --> h_c + pala_c,,,
PEPt6,0,h_e + pep_e --> h_c + pep_c,,,
PPAt6,0,h_e + prpnte_e --> h_c + prpnte_c,,,
PPIabc,0,atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c,,,
URATEtm_num1,0,h_e + urate_e --> h_c + urate_c,,422466.9408,0
PSER_Dt6,0,h_e + pser__D_e --> h_c + pser__D_c,,,
PSER_Lt6,0,h_e + pser__L_e --> h_c + pser__L_c,,,
PURabc1,0,atp_c + h2o_c + pur_c --> adp_c + h_c + pi_c + pur_e,,357310.5419,0
RAFFINt2,0,h_e + raffin_e --> h_c + raffin_c,,,
RIBabc1,0,atp_c + h2o_c + rib__D_c --> adp_c + h_c + pi_c + rib__D_e,,147642.2553,0
RIBFLVt2,0,h_e + ribflv_e --> h_c + ribflv_c,,968145.7966,0
RMNt_num1,0,h_e + rmn_e --> h_c + rmn_c,,99806.02341,0
SALCpts,0,pep_c + salcn_e --> pyr_c + salcn6p_c,2.7.1.69,,
SBTt2,0,h_e + sbt__D_e --> h_c + sbt__D_c,,384493.2148,0
DSERt2_num1,0,h_e + ser__D_e --> h_c + ser__D_c,,391779.7645,0
SO4t2_num1,0.067128712,h_e + so4_e --> h_c + so4_c,,540187.0082,1.24E-07
SRB_Lt,0,srb__L_e --> srb__L_c,,,
SUCCt2r,0,h_e + succ_e --> h_c + succ_c,,37989.44996,0
SUCpts,0,pep_c + sucr_e --> pyr_c + suc6p_c,2.7.1.69,,
SULAabc,0,atp_c + h2o_c + sulfac_e --> adp_c + h_c + pi_c + sulfac_c,,209192.8889,0
THIOGabc,0,atp_c + h2o_c + thiog_e --> adp_c + h_c + pi_c + thiog_c,,,
TMPt6,0,h_c + tmp_c --> h_e + tmp_e,,,
TRPt2r,0,h_e + trp__L_e --> h_c + trp__L_c,,1090289.923,0
UMPt6,0,h_e + ump_e --> h_c + ump_c,,,
UREAt,0,urea_e --> urea_c,,,
VALt2r_num1,0,h_e + val__L_e --> h_c + val__L_c,,227821.0995,0
XYLt2,0,h_e + xyl__D_e --> h_c + xyl__D_c,,386480.9079,0
GLU_Dt2,0,glu__D_e + h_e <-- glu__D_c + h_c,,,
GALURt2r,0,galur_e + h_e --> galur_c + h_c,,439125.3929,0
CITRt2r,0,citr__L_e + h_e --> citr__L_c + h_c,,,
MAN6Pt6,0,h_e + man6p_e --> h_c + man6p_c,,,
HQNt6,0,h_e + hqn_e --> h_c + hqn_c,,,
DTMPt6,0,dtmp_e + h_e --> dtmp_c + h_c,,,
XTSNt2_num1,0,h_e + xtsn_e --> h_c + xtsn_c,,393892.1898,0
DDGLCNt2r,0,2ddglcn_e + h_e --> 2ddglcn_c + h_c,,579812.9619,0
ALLTNt2r,0,alltn_e + h_e --> alltn_c + h_c,,368607.5839,0
FUCt,0,fuc__L_e + h_e --> fuc__L_c + h_c,,,
rxn05694,0,5oxpro_e + h_e --> 5oxpro_c + h_c,,,
rxn05697,0,C06468_e + h_e --> C06468_c + h_c,,,
rxn05699,0,C08240_e + h_e --> C08240_c + h_c,,,
rxn05700,0,C08325_e + h_e --> C08325_c + h_c,,,
rxn05714,0,C03570_e + h_e --> C03570_c + h_c,,,
rxn05716,0,ethamp_e + h_e --> ethamp_c + h_c,,,
rxn05717,0,h_c + pppi_c --> h_e + pppi_e,,,
rxn05718,0,cholp_e + h_e --> cholp_c + h_c,,,
rxn05721,0,C00946_e + h_e --> C00946_c + h_c,,,
rxn05722,0,h_e + thmmp_e --> h_c + thmmp_c,,,
rxn05724,0,C03104_e + h_e --> C03104_c + h_c,,,
rxn05727,0,2doxg6p_e + h_e --> 2doxg6p_c + h_c,,,
ACOAD7_num1,0.011323788,h_c + hdd2coa_c + nadh_c --> nad_c + pmtcoa_c,1.3.99.2,843.4612152,1.34E-05
